index,true_label,pred_label,anomaly_score
49840,0,0,153.41818220654977
49841,1,1,154.61307809784435
49842,0,0,153.92167357728022
49843,1,1,154.61307809784435
49844,0,0,152.19917498598792
49845,1,1,154.55968692623944
49846,1,1,154.61307809784435
49847,1,1,154.55785132903387
49848,1,1,154.61485937450394
49849,1,1,154.55785132903387
49850,1,1,154.55961324578806
49851,1,1,154.61485937450394
49852,0,0,151.99371832332244
49853,1,1,154.55785132903387
49854,0,0,153.81682427866915
49855,0,0,151.99371832332244
49856,0,0,152.19917498598792
49857,0,0,152.07085326592747
49858,1,1,154.55785132903387
49859,0,0,151.99371832332244
49860,1,1,154.61484001459857
49861,0,0,151.99371832332244
49862,0,0,153.41840485826037
49863,1,1,154.55785132903387
49864,1,1,154.61307809784435
49865,1,1,154.61307809784435
49866,0,0,153.86173195036716
49867,1,1,154.61307809784435
49868,1,1,154.55968692623944
49869,0,0,152.94020203635264
49870,0,0,153.42021391013103
49871,0,0,152.19917498598792
49872,1,1,154.61307809784435
49873,1,1,154.61487917573103
49874,1,1,154.55785132903387
49875,1,1,154.55785132903387
49876,0,0,151.99373574046754
49877,0,0,153.84233979288175
49878,1,0,153.6120012310504
49879,0,0,151.99371832332244
49880,1,1,154.55785132903387
49881,1,1,154.61307809784435
49882,1,1,154.55785132903387
49883,1,1,154.55785132903387
49884,1,1,154.55785132903387
49885,0,0,151.99371832332244
49886,1,1,154.55785132903387
49887,0,1,159.20047937860744
49888,1,1,154.61307809784435
49889,1,1,154.55785132903387
49890,0,0,153.41842421816574
49891,1,1,154.61307809784435
49892,0,0,152.19917498598792
49893,1,1,154.55785132903387
49894,1,1,154.61485937450394
49895,1,1,154.55785132903387
49896,1,1,154.5595391977079
49897,0,0,152.27630992859295
49898,0,0,153.62209960417164
49899,1,1,154.5596510373076
49900,1,1,154.55965240692055
49901,0,0,151.99371832332244
49902,0,0,152.4745994698936
49903,1,1,154.61307809784435
49904,1,1,154.61487780611807
49905,0,0,153.41664294150618
49906,0,0,153.62581633209825
49907,0,0,151.99371832332244
49908,0,0,152.07085326592747
49909,1,1,154.61307809784435
49910,0,0,153.62209960417164
49911,0,0,153.62393277743757
49912,1,1,154.61307809784435
49913,0,0,152.19917498598792
49914,1,1,154.61307809784435
49915,1,1,154.55785132903387
49916,0,0,153.62407460733402
49917,1,1,154.61307809784435
49918,0,0,151.99371832332244
49919,0,0,152.19917498598792
49920,1,1,154.55963260569342
49921,0,0,151.99371832332244
49922,1,1,154.61307809784435
49923,0,0,152.94020203635264
49924,1,1,154.5596510373076
49925,1,1,154.55785132903387
49926,0,0,153.41840485826037
49927,1,1,154.55785132903387
49928,0,0,153.4183308101802
49929,1,1,154.61485937450394
49930,1,1,154.55963260569342
49931,1,1,154.55963260569342
49932,1,1,154.61485937450394
49933,1,1,154.55785132903387
49934,1,1,154.61485937450394
49935,1,1,154.55785132903387
49936,0,0,151.99371832332244
49937,0,0,152.94020203635264
49938,0,0,151.99373569976262
49939,0,0,152.19917498598792
49940,0,0,152.07085326592747
49941,1,1,154.61487780611807
49942,1,1,154.61485937450394
49943,0,0,153.41867180075877
49944,1,1,154.61307809784435
49945,1,1,154.61476596651838
49946,1,1,154.5595391977079
49947,1,1,154.55968692623944
49948,0,0,151.99371832332244
49949,1,1,154.55963260569342
49950,0,0,151.99371832332244
49951,0,0,153.41820783479352
49952,1,1,154.55785132903387
49953,1,1,154.55785132903387
49954,1,1,154.5596510373076
49955,0,1,159.20256337878615
49956,1,1,154.55785132903387
49957,1,1,154.55785132903387
49958,1,1,154.55785132903387
49959,0,0,153.85329072982293
49960,1,1,154.55785132903387
49961,0,0,153.41664294150618
49962,0,0,153.62378747284566
49963,1,1,154.61485937450394
49964,1,1,154.61485937450394
49965,0,0,152.19917498598792
49966,0,0,152.19919115592162
49967,0,0,153.41840485826037
49968,1,1,154.55785132903387
49969,1,1,154.61307809784435
49970,1,1,154.61307809784435
49971,1,1,154.61485937450394
49972,1,1,154.61307809784435
49973,0,0,151.99371832332244
49974,1,1,154.55785132903387
49975,1,1,154.61307809784435
49976,1,1,154.61307809784435
49977,1,1,154.55785132903387
49978,0,0,153.41840485826037
49979,0,0,153.62385965051752
49980,1,1,154.55785132903387
49981,1,1,154.61307809784435
49982,1,1,154.55785132903387
49983,1,1,154.55785132903387
49984,1,1,154.55785132903387
49985,0,0,151.99371832332244
49986,0,0,153.4183308101802
49987,1,1,154.55785132903387
49988,1,1,154.61485937450394
49989,1,1,154.61307809784435
49990,1,1,154.55785132903387
49991,1,1,154.55785132903387
49992,1,1,154.55968692623944
49993,0,0,152.07085326592747
49994,0,0,153.46895482552137
49995,0,0,153.41664294150618
49996,1,1,154.55785132903387
49997,1,1,154.61307809784435
49998,1,1,154.55785132903387
49999,1,1,154.61484001459857
50000,1,1,154.61307809784435
50001,0,1,157.7757237053964
50002,0,0,152.19917498598792
50003,0,1,159.20061179318552
50004,1,1,154.55968692623944
50005,1,1,154.61307809784435
50006,1,1,154.55785132903387
50007,0,0,152.07085326592747
50008,1,1,154.6149135093352
50009,0,0,153.41820783479352
50010,1,1,154.61476596651838
50011,0,0,152.19917498598792
50012,0,0,153.94051078201556
50013,0,0,153.418461592339
50014,0,0,151.99373579098926
50015,1,1,154.55785132903387
50016,1,1,154.55785132903387
50017,0,0,151.99371832332244
50018,1,1,154.61485937450394
50019,1,1,154.61307809784435
50020,1,1,154.61485937450394
50021,0,0,154.04395969826814
50022,1,1,154.61307809784435
50023,1,1,154.5595391977079
50024,0,0,153.41664294150618
50025,0,0,152.19917498598792
50026,0,0,152.19917498598792
50027,1,1,154.61307809784435
50028,1,1,154.55785132903387
50029,1,1,154.61485937450394
50030,1,1,154.5596510373076
50031,1,1,154.55785132903387
50032,0,0,153.41853284885073
50033,0,0,153.62581633209825
50034,1,1,154.61485937450394
50035,1,1,154.55961324578806
50036,1,1,154.61485937450394
50037,0,0,153.61327572839764
50038,1,1,154.5596510373076
50039,0,0,151.99371832332244
50040,1,1,154.55785132903387
50041,1,1,154.55785132903387
50042,1,1,154.55785132903387
50043,0,0,153.4202271811521
50044,1,1,154.55963260569342
50045,1,1,154.6149135093352
50046,1,1,154.61484001459857
50047,0,0,153.62210252644272
50048,0,0,153.86198700869767
50049,0,0,152.07085326592747
50050,0,0,151.99371832332244
50051,1,1,154.55785132903387
50052,1,1,154.61485937450394
50053,1,1,154.0741164452909
50054,1,1,154.61307809784435
50055,1,1,154.55785132903387
50056,1,1,154.55785132903387
50057,0,0,153.66494911605872
50058,0,0,153.61330931352748
50059,1,1,154.5596510373076
50060,0,0,151.99371832332244
50061,1,1,154.55785132903387
50062,1,1,154.55963260569342
50063,1,0,153.81682427866915
50064,0,0,153.6238587293574
50065,1,1,154.61307809784435
50066,1,1,154.61487917573103
50067,1,1,154.55963260569342
50068,0,0,152.19917498598792
50069,1,1,154.55963260569342
50070,1,1,154.61307809784435
50071,1,1,154.5596510373076
50072,0,0,153.41664294150618
50073,0,0,154.0599606559541
50074,1,1,154.6149135093352
50075,0,0,153.62390068205832
50076,1,1,154.61485937450394
50077,0,0,153.79849406639525
50078,0,0,153.62390068205832
50079,0,0,153.84111170765968
50080,1,1,154.61307809784435
50081,1,1,154.55785132903387
50082,1,1,154.61484001459857
50083,1,1,154.55785132903387
50084,1,1,154.61307809784435
50085,1,1,154.61307809784435
50086,1,1,154.55963260569342
50087,0,0,153.41818220654977
50088,0,0,153.80116653846673
50089,1,1,154.55785132903387
50090,1,1,154.55961324578806
50091,1,1,154.55965240692055
50092,0,0,153.62209960417164
50093,1,0,153.8188325983484
50094,0,0,153.94051078201556
50095,0,0,152.27630992859295
50096,1,1,154.55968692623944
50097,0,0,153.41664601129938
50098,0,0,153.62386152092583
50099,0,0,151.99371832332244
50100,1,1,154.61485937450394
50101,1,1,154.5596867405247
50102,1,1,154.55785132903387
50103,1,1,154.61307809784435
50104,0,0,153.4183308101802
50105,0,0,153.61327572839764
50106,1,1,154.61307809784435
50107,0,0,153.8188531379217
50108,0,0,153.84479392337715
50109,1,1,154.55961324578806
50110,1,1,154.6149135093352
50111,0,1,154.0662985910297
50112,0,0,153.4183308101802
50113,0,0,153.41840485826037
50114,1,1,154.61307809784435
50115,1,1,154.55785132903387
50116,1,1,154.61307809784435
50117,0,0,151.9937328939492
50118,1,1,154.61307809784435
50119,0,0,153.41840485826037
50120,1,1,154.55785132903387
50121,0,0,151.99371832332244
50122,1,1,154.61307809784435
50123,1,1,154.55785132903387
50124,1,1,154.61485937450394
50125,1,1,154.61307809784435
50126,0,0,153.8169888390802
50127,1,1,154.55963260569342
50128,1,1,154.61307809784435
50129,0,0,152.27630992859295
50130,0,0,153.41840485826037
50131,1,1,154.61307809784435
50132,1,1,154.61485937450394
50133,0,0,152.19917498598792
50134,1,1,154.61307809784435
50135,0,0,153.62209960417164
50136,1,1,154.55785132903387
50137,1,1,154.55785132903387
50138,0,0,153.84032910906322
50139,0,0,152.19917498598792
50140,1,1,154.61307809784435
50141,1,1,154.55785132903387
50142,0,0,153.62347430880416
50143,0,0,152.19917498598792
50144,1,1,154.5596867405247
50145,0,0,152.07085326592747
50146,1,1,154.61307809784435
50147,0,0,152.27630992859295
50148,0,0,153.8617291060385
50149,0,0,151.99371832332244
50150,1,1,154.55785132903387
50151,1,1,154.61307809784435
50152,0,0,152.19917498598792
50153,1,1,154.55785132903387
50154,0,0,152.32807925225688
50155,1,1,154.6149135093352
50156,1,1,154.61307809784435
50157,1,1,154.55785132903387
50158,1,1,154.61485937450394
50159,0,0,153.4183308101802
50160,1,1,154.61485937450394
50161,1,1,154.55785132903387
50162,1,1,154.55963260569342
50163,1,1,154.61491369504998
50164,0,0,153.84234286330658
50165,1,1,154.61307809784435
50166,1,1,154.55785132903387
50167,0,0,153.83964383656993
50168,1,1,154.55785132903387
50169,1,1,154.61491369504998
50170,0,0,154.05540686404603
50171,1,1,154.61307809784435
50172,1,1,154.55785132903387
50173,1,1,154.61485937450394
50174,1,1,154.55785132903387
50175,1,1,154.55785132903387
50176,1,1,154.55963260569342
50177,0,0,151.99371832332244
50178,0,0,151.99371832332244
50179,0,0,151.99371832332244
50180,0,0,153.41664294150618
50181,1,1,154.61307809784435
50182,0,0,153.62389931244536
50183,1,1,154.5596510373076
50184,0,0,151.99371832332244
50185,0,0,152.27630992859295
50186,0,0,151.99373558235504
50187,1,1,154.55968692623944
50188,1,1,154.61307809784435
50189,0,0,153.81467316861963
50190,1,1,154.61307809784435
50191,0,0,153.84995891762452
50192,1,1,154.55785132903387
50193,1,1,154.61307809784435
50194,1,1,154.55963260569342
50195,1,1,154.55785132903387
50196,0,0,152.27630992859295
50197,1,1,154.61307809784435
50198,1,1,154.55785132903387
50199,1,1,154.55785132903387
50200,1,1,154.55785132903387
50201,1,1,154.55785132903387
50202,1,1,154.55963260569342
50203,1,1,154.55785132903387
50204,0,0,153.83840296843687
50205,0,0,154.04537473518732
50206,1,1,154.61307809784435
50207,1,1,154.55785132903387
50208,0,0,153.41818220654977
50209,0,0,151.99371832332244
50210,1,1,154.61307809784435
50211,1,1,154.61485937450394
50212,0,0,153.41818220654977
50213,0,0,151.99371832332244
50214,1,1,154.61485937450394
50215,1,1,154.61307809784435
50216,1,1,154.61307809784435
50217,1,1,154.61307809784435
50218,1,1,154.55785132903387
50219,1,1,154.61307809784435
50220,1,1,154.55785132903387
50221,1,1,154.55785132903387
50222,1,1,154.6149135093352
50223,1,1,154.61485937450394
50224,0,0,152.94020203635264
50225,0,0,153.61330931352748
50226,1,1,154.55785132903387
50227,1,1,154.61307809784435
50228,1,1,154.55785132903387
50229,1,1,154.55785132903387
50230,1,1,154.55977742446598
50231,1,1,154.61307809784435
50232,0,0,152.19917498598792
50233,1,1,154.55785132903387
50234,1,1,154.55970402770956
50235,0,0,153.41840383099404
50236,1,1,154.55785132903387
50237,1,1,154.55963260569342
50238,1,1,154.61307809784435
50239,0,0,152.19917498598792
50240,0,0,152.19917498598792
50241,1,1,154.55785132903387
50242,1,1,154.61485937450394
50243,0,0,152.94020203635264
50244,1,1,154.61307809784435
50245,0,0,152.19917498598792
50246,1,1,154.55961324578806
50247,0,0,153.4184761147721
50248,1,1,154.55785132903387
50249,0,0,152.19917498598792
50250,0,0,151.99371832332244
50251,0,0,153.61331250554335
50252,1,1,154.55785132903387
50253,0,0,151.99373579098926
50254,0,0,153.6239182550045
50255,1,1,154.61307809784435
50256,1,1,154.55785132903387
50257,0,0,152.19917498598792
50258,1,1,154.61307809784435
50259,1,1,154.55965240692055
50260,0,0,153.41664294150618
50261,0,0,152.19917498598792
50262,1,1,154.55963260569342
50263,1,1,154.55785132903387
50264,0,0,152.19917498598792
50265,1,1,154.5596867405247
50266,0,0,152.19917498598792
50267,1,1,154.61307809784435
50268,1,1,154.61307809784435
50269,1,1,154.55963260569342
50270,1,1,154.61487780611807
50271,0,0,152.19917498598792
50272,1,1,154.55785132903387
50273,1,1,154.61307809784435
50274,1,1,154.55785132903387
50275,0,0,153.6239182550045
50276,1,1,154.61307809784435
50277,1,1,154.61485937450394
50278,1,1,154.55785132903387
50279,0,0,153.8232325368505
50280,1,1,154.55963260569342
50281,1,1,154.61307809784435
50282,1,1,154.55785132903387
50283,0,0,152.94020203635264
50284,0,0,152.07085326592747
50285,1,1,154.61485937450394
50286,1,1,154.55785132903387
50287,0,0,152.94020203635264
50288,0,0,153.62209960417164
50289,0,1,154.06778235196447
50290,0,0,153.61127025304705
50291,1,1,154.55963260569342
50292,1,1,154.61307809784435
50293,0,0,154.04395685393948
50294,1,1,154.5596699798667
50295,1,1,154.61307809784435
50296,0,0,153.89737814822269
50297,1,1,154.61487917573103
50298,1,1,154.61307809784435
50299,1,1,154.61307809784435
50300,1,1,154.55963260569342
50301,0,0,152.19922026209267
50302,0,0,152.19917498598792
50303,0,0,151.99371832332244
50304,1,1,154.55785132903387
50305,0,0,153.01733697895767
50306,1,1,154.6149135093352
50307,1,1,154.55961324578806
50308,0,0,153.83991807511148
50309,1,1,154.61307809784435
50310,0,0,153.61127025304705
50311,1,1,154.61307809784435
50312,0,0,153.61331250554335
50313,0,0,152.19917498598792
50314,1,1,154.55785132903387
50315,0,0,153.41851390629162
50316,0,1,154.0681373069933
50317,0,0,152.12262258959143
50318,1,1,154.61307809784435
50319,1,1,154.61487917573103
50320,1,1,154.61307809784435
50321,1,1,154.55785132903387
50322,1,1,154.61307809784435
50323,1,1,154.5596510373076
50324,1,1,154.61307809784435
50325,1,1,154.5578689519151
50326,1,1,154.55785132903387
50327,1,1,154.61307809784435
50328,1,1,154.55785132903387
50329,1,1,154.61307809784435
50330,1,1,154.55961324578806
50331,1,1,154.55785132903387
50332,1,1,154.55799466015537
50333,1,1,154.61485937450394
50334,0,0,151.99371832332244
50335,1,1,154.55963260569342
50336,0,0,153.4204565701001
50337,1,1,154.55785132903387
50338,1,1,154.5596867405247
50339,1,1,154.61307809784435
50340,0,0,152.27630992859295
50341,0,0,151.99371832332244
50342,1,1,154.55785132903387
50343,1,1,154.61307809784435
50344,1,1,154.55785132903387
50345,1,1,154.55785132903387
50346,1,1,154.61307809784435
50347,1,1,154.61307809784435
50348,1,1,154.61307809784435
50349,0,0,151.99371832332244
50350,1,1,154.55785132903387
50351,0,0,153.62378747284566
50352,0,0,153.4183308101802
50353,1,1,154.61307809784435
50354,1,1,154.61307809784435
50355,1,1,154.61307809784435
50356,1,1,154.55785132903387
50357,0,0,153.62378747284566
50358,0,0,153.01733697895767
50359,0,0,152.27630992859295
50360,1,1,154.61307809784435
50361,1,1,154.55961324578806
50362,1,1,154.55785132903387
50363,0,0,152.19919247726898
50364,0,0,152.94020203635264
50365,1,1,154.55785132903387
50366,1,1,154.55785132903387
50367,0,0,152.19917498598792
50368,1,1,154.61485937450394
50369,0,0,151.99371832332244
50370,1,1,154.61307809784435
50371,1,1,154.55963260569342
50372,0,0,151.99371832332244
50373,1,1,154.61322291661693
50374,1,1,154.61307809784435
50375,1,1,154.61307809784435
50376,1,1,154.61307809784435
50377,1,1,154.55785132903387
50378,1,1,154.55785132903387
50379,1,1,154.55785132903387
50380,0,0,152.19917498598792
50381,1,1,154.55785132903387
50382,0,0,152.19917498598792
50383,1,1,154.55785132903387
50384,0,0,153.46156359900576
50385,0,0,153.81682427866915
50386,0,0,152.19917498598792
50387,1,1,154.55963260569342
50388,1,1,154.61307809784435
50389,1,1,154.55785132903387
50390,1,1,154.55785132903387
50391,0,0,153.6239345417397
50392,1,1,154.5596699798667
50393,0,0,153.41823041023017
50394,0,0,153.41844264977988
50395,0,0,153.81682427866915
50396,1,1,154.55785132903387
50397,1,0,153.6120012310504
50398,1,1,154.5596699798667
50399,1,1,154.61307809784435
50400,1,1,154.55785132903387
50401,0,0,153.61127039316654
50402,1,1,154.55785132903387
50403,1,1,154.6149135093352
50404,1,1,154.61307809784435
50405,0,0,152.19917498598792
50406,1,1,154.61485937450394
50407,1,1,154.55963260569342
50408,1,1,154.61307809784435
50409,1,1,154.55963260569342
50410,1,1,154.55963260569342
50411,0,0,153.84165521079498
50412,0,0,153.4183308101802
50413,0,0,153.8529389803107
50414,1,1,154.61307809784435
50415,1,1,154.55785132903387
50416,1,1,154.55785132903387
50417,1,1,154.61307809784435
50418,0,0,152.19917498598792
50419,0,0,153.42019052622902
50420,1,1,154.55785132903387
50421,0,0,151.99371832332244
50422,0,0,153.41840206669193
50423,0,0,153.62210163902392
50424,1,1,154.61307809784435
50425,1,1,154.55963260569342
50426,0,0,152.19917498598792
50427,0,0,153.41840485826037
50428,0,0,153.11958501337088
50429,1,1,154.61487780611807
50430,1,1,154.61485937450394
50431,1,1,154.61307809784435
50432,1,1,154.61307809784435
50433,1,1,154.61487780611807
50434,0,0,153.6239895115162
50435,1,1,154.55968692623944
50436,0,0,153.8168271229978
50437,0,0,152.19917498598792
50438,0,0,152.19917498598792
50439,1,1,154.55785132903387
50440,1,1,154.55785132903387
50441,0,0,151.99371832332244
50442,1,1,154.55785132903387
50443,1,1,154.61307809784435
50444,1,1,154.55785132903387
50445,1,1,154.61485937450394
50446,1,1,154.61307809784435
50447,1,1,154.61307809784435
50448,1,1,154.61307809784435
50449,1,1,154.61476596651838
50450,1,1,154.55785132903387
50451,0,0,152.27630992859295
50452,1,1,154.61485937450394
50453,0,0,152.19917498598792
50454,1,1,154.55785132903387
50455,0,0,152.19917498598792
50456,1,1,154.55963260569342
50457,0,0,152.27630992859295
50458,0,0,152.19917498598792
50459,1,1,154.55785132903387
50460,1,1,154.55785132903387
50461,1,1,154.61307809784435
50462,1,1,154.55963260569342
50463,0,0,151.99371832332244
50464,1,1,154.61307809784435
50465,0,0,152.27630992859295
50466,1,1,154.61307809784435
50467,1,1,154.55785132903387
50468,0,0,154.0459892058738
50469,1,1,154.55785132903387
50470,1,1,154.61307809784435
50471,1,1,154.61307809784435
50472,1,1,154.61476596651838
50473,0,0,153.83964383656993
50474,1,1,154.61484001459857
50475,0,0,153.87231733352195
50476,1,1,154.0739642935993
50477,0,0,153.62386152092583
50478,0,0,153.70991650913808
50479,0,0,153.41664294150618
50480,1,1,154.61307809784435
50481,0,0,151.99371832332244
50482,1,1,154.61307809784435
50483,0,0,152.19917498598792
50484,1,1,154.61307809784435
50485,0,0,153.41664294150618
50486,1,1,154.55785132903387
50487,1,1,154.61487780611807
50488,1,1,154.55785132903387
50489,1,1,154.55785132903387
50490,0,0,153.86431697703188
50491,1,1,154.61485937450394
50492,1,1,154.55785132903387
50493,0,0,153.6239182550045
50494,1,1,154.61307809784435
50495,1,1,154.55785132903387
50496,0,0,153.8518554694459
50497,1,1,154.55968692623944
50498,1,1,154.55785132903387
50499,0,0,152.07085326592747
50500,0,0,153.7441381862736
50501,1,1,154.55785132903387
50502,0,0,153.41842421816574
50503,0,1,154.61613387185113
50504,1,1,154.55785132903387
50505,0,0,153.42043371751296
50506,1,1,154.55785132903387
50507,1,1,154.61485937450394
50508,1,1,154.55785132903387
50509,0,0,153.41842421816574
50510,1,1,154.61307809784435
50511,0,0,153.62386152092583
50512,0,0,152.19917498598792
50513,0,0,152.27630992859295
50514,0,0,153.86233537706818
50515,0,0,151.99371832332244
50516,1,1,154.55785132903387
50517,0,0,151.99371832332244
50518,0,0,153.61127025304705
50519,1,1,154.55785132903387
50520,0,0,151.99371832332244
50521,1,1,154.55963260569342
50522,1,1,154.55785132903387
50523,1,1,154.55785132903387
50524,1,1,154.61307809784435
50525,0,0,153.41664294150618
50526,0,0,151.99371832332244
50527,0,0,153.8169888390802
50528,1,1,154.55785132903387
50529,1,1,154.5596867405247
50530,1,1,154.61307809784435
50531,1,1,154.55785132903387
50532,1,1,154.55785132903387
50533,0,0,152.12262258959143
50534,1,1,154.6149135093352
50535,0,0,153.69270780486622
50536,1,1,154.61307809784435
50537,0,0,153.62517517940555
50538,1,1,154.61307809784435
50539,1,1,154.55785132903387
50540,1,1,154.55961324578806
50541,0,0,153.8474430377572
50542,1,1,154.55963260569342
50543,0,0,153.8188325983484
50544,1,1,154.55785132903387
50545,1,1,154.55785132903387
50546,1,1,154.61307809784435
50547,1,1,154.61307809784435
50548,0,0,153.61331250554335
50549,1,1,154.61307809784435
50550,0,0,151.99371832332244
50551,0,0,153.41840485826037
50552,0,0,153.83476377056033
50553,1,1,154.61307809784435
50554,0,0,151.99371832332244
50555,1,1,154.55963260569342
50556,0,0,152.19917498598792
50557,0,0,153.61327572839764
50558,0,0,152.07085326592747
50559,0,0,153.62386049365952
50560,0,0,153.41842421816574
50561,1,1,154.55785132903387
50562,1,1,154.55963260569342
50563,1,1,154.55785132903387
50564,0,0,152.19917498598792
50565,0,0,153.41664294150618
50566,1,1,154.5596867405247
50567,0,0,152.94020203635264
50568,1,1,154.61491369504998
50569,0,0,153.61127025304705
50570,0,0,152.94020203635264
50571,1,1,154.5596510373076
50572,0,0,153.62209960417164
50573,1,1,154.61307809784435
50574,0,0,153.41849723897957
50575,1,1,154.61307809784435
50576,0,0,152.19917498598792
50577,1,1,154.55785132903387
50578,0,0,153.41840206669193
50579,1,1,154.61307809784435
50580,0,0,152.19917498598792
50581,1,1,154.55785132903387
50582,1,1,154.55963260569342
50583,0,0,152.27630992859295
50584,1,1,154.61307809784435
50585,0,0,153.4183308101802
50586,0,0,153.4167141980179
50587,0,0,153.94051092213508
50588,1,1,154.55785132903387
50589,0,0,152.19917498598792
50590,0,1,154.61613387185113
50591,1,1,154.55785132903387
50592,1,1,154.55963260569342
50593,0,0,153.6169653820355
50594,0,0,151.99371832332244
50595,1,1,154.55785132903387
50596,0,0,153.41840206669193
50597,1,1,154.61307809784435
50598,1,1,154.55785132903387
50599,1,1,154.61485937450394
50600,1,1,154.61307809784435
50601,1,1,154.55963260569342
50602,1,1,154.55963260569342
50603,0,0,153.41842421816574
50604,1,1,154.55785132903387
50605,1,1,154.61484001459857
50606,1,1,154.61307809784435
50607,1,1,154.61307809784435
50608,0,0,151.99371832332244
50609,1,1,154.61307809784435
50610,1,1,154.61307809784435
50611,0,0,152.27630992859295
50612,0,0,152.07085326592747
50613,0,0,154.0599637318867
50614,0,0,151.99373449325614
50615,0,0,152.27630992859295
50616,1,1,154.55785132903387
50617,0,0,152.07085326592747
50618,0,0,154.05966528514122
50619,1,1,154.55785132903387
50620,1,1,154.61484001459857
50621,1,1,154.61307809784435
50622,0,0,154.05430135928276
50623,0,0,152.19917498598792
50624,1,1,154.61307809784435
50625,1,1,154.61484001459857
50626,1,1,154.61485937450394
50627,1,1,154.55785132903387
50628,1,1,154.61307809784435
50629,0,0,151.99371832332244
50630,1,1,154.61307809784435
50631,1,1,154.55968692623944
50632,0,0,153.84043233592305
50633,1,1,154.6148967486772
50634,1,1,154.61307809784435
50635,0,0,151.99371832332244
50636,1,1,154.55785132903387
50637,1,1,154.61307809784435
50638,1,1,154.55785132903387
50639,1,1,154.5596867405247
50640,1,1,154.55785132903387
50641,0,0,153.4199669599793
50642,1,0,153.6120012310504
50643,1,1,154.61487917573103
50644,1,1,154.61307809784435
50645,0,0,152.19917498598792
50646,1,1,154.61485937450394
50647,1,1,154.55785132903387
50648,1,1,154.61307809784435
50649,0,0,153.4183308101802
50650,1,1,154.61485937450394
50651,0,0,153.4183308101802
50652,1,1,154.61307809784435
50653,0,0,152.19917498598792
50654,0,0,152.19917498598792
50655,1,1,154.55785132903387
50656,0,0,153.46966894286157
50657,1,1,154.61307809784435
50658,1,1,154.55963260569342
50659,1,1,154.61307809784435
50660,0,0,153.61127025304705
50661,0,0,153.41847811545315
50662,0,0,151.99371832332244
50663,0,0,152.19917498598792
50664,0,0,151.99371832332244
50665,0,0,151.99371832332244
50666,1,1,154.61307809784435
50667,1,1,154.55785132903387
50668,0,0,152.19917498598792
50669,1,1,154.61485937450394
50670,0,0,153.62209960417164
50671,1,1,154.61307809784435
50672,1,1,154.55963260569342
50673,1,1,154.55785132903387
50674,0,0,151.99371832332244
50675,0,0,152.19917498598792
50676,1,1,154.61491369504998
50677,0,0,153.86119045930369
50678,1,1,154.5596510373076
50679,1,1,154.61307809784435
50680,1,1,154.61307809784435
50681,0,0,153.69931949015606
50682,1,1,154.55785132903387
50683,0,0,153.62209960417164
50684,1,1,154.55785132903387
50685,1,1,154.61307809784435
50686,1,1,154.61485937450394
50687,0,0,152.19917498598792
50688,0,0,153.4183308101802
50689,1,1,154.61307809784435
50690,0,0,153.6239635311092
50691,1,1,154.6148967486772
50692,1,1,154.6149135093352
50693,1,1,154.61307809784435
50694,1,1,154.55970436340593
50695,1,1,154.55799614780645
50696,0,0,153.41664294150618
50697,1,1,154.61307809784435
50698,1,1,154.5595391977079
50699,1,1,154.55963260569342
50700,1,1,154.61485937450394
50701,1,1,154.61485937450394
50702,1,1,154.55785132903387
50703,0,0,151.99371832332244
50704,0,0,153.41842421816574
50705,0,0,153.4184761147721
50706,1,1,154.61307809784435
50707,0,0,151.99371832332244
50708,1,1,154.61307809784435
50709,0,0,152.19917498598792
50710,1,1,154.61307809784435
50711,0,0,152.19917498598792
50712,0,0,153.84986177004203
50713,1,1,154.55963260569342
50714,0,0,152.20108341829263
50715,0,0,152.19917498598792
50716,1,1,154.61307809784435
50717,0,0,153.6918097270823
50718,1,1,154.55963260569342
50719,0,0,152.07085326592747
50720,1,1,154.55963260569342
50721,0,0,152.19917498598792
50722,1,0,153.6120012310504
50723,1,1,154.55785132903387
50724,0,0,152.27630992859295
50725,0,0,152.11399767566712
50726,0,0,153.41849723897957
50727,0,0,153.86626297959734
50728,1,1,154.55785132903387
50729,0,0,153.61329626797098
50730,0,0,151.99371832332244
50731,1,1,154.61484001459857
50732,1,1,154.61307809784435
50733,0,0,153.62209960417164
50734,0,0,154.04537633708392
50735,0,0,152.19917498598792
50736,1,1,154.61307809784435
50737,0,0,153.41840485826037
50738,0,0,152.27630992859295
50739,1,1,154.61307809784435
50740,1,1,154.6149135093352
50741,0,0,153.8188325983484
50742,1,1,154.61485937450394
50743,1,1,154.55785132903387
50744,1,1,154.55785132903387
50745,1,1,154.61307809784435
50746,0,0,153.839658476552
50747,1,1,154.61485937450394
50748,1,1,154.55785132903387
50749,0,0,153.8617291060385
50750,1,1,154.61307809784435
50751,0,0,152.27630992859295
50752,1,1,154.61485937450394
50753,0,0,152.19917498598792
50754,0,0,151.99371832332244
50755,1,0,153.62209960417164
50756,0,0,151.99371832332244
50757,1,1,154.61487917573103
50758,0,0,152.07085326592747
50759,1,1,154.61307809784435
50760,0,0,153.62209960417164
50761,1,1,154.61307809784435
50762,1,1,154.55785132903387
50763,1,1,154.55785132903387
50764,1,1,154.61307809784435
50765,1,1,154.61485937450394
50766,1,1,154.61485937450394
50767,1,1,154.61307809784435
50768,0,0,153.62389931244536
50769,0,0,152.07085326592747
50770,0,0,151.99371832332244
50771,0,0,151.99371832332244
